CUSTOMER_IDENTIFIER,DATE_LAST_UPDATED,SEX_CODE,INCOME_GROUP_CODE,NUMBER_OF_ACCOUNTS,OCCUPATIONAL_STATUS_CODE,AGE
ID_59f6cc302a3ec0b4010f5e0eb8d447ef9eb582aac642c9963bc38beea4e2cbf6cfea1d55725087e92eff773285dd9cc8237ed267be70f296cbceead28016d4b4,2022-05,1,15,9,1,26
ID_669bb86290268938e5bb6b19f2e497536b1f6a37e875e3cf0461d479759ef059d9a7a0dc9a999459b6e50fe93026bfc699539f85660cc7abce56e25f1121b322,2022-06,1,11,10,1,45
ID_738b0786347bb0c721c14a68c06d19e20b36d3186d00017783320316512320500672e0aa9bd01beaa8ff485edbd94f1aa84575ed8d0141f514a774c7d45d163d,2022-08,0,5,5,1,21
ID_789b90e29805c3f3d3efdbe60c5b70dcddfc07f35aacfff5453c14e3f3cd90a6735309bb8f7206cfb46c8b0c14db947e98055b8df869d21382b903e7ef73c5a3,2022-06,0,13,12,1,28
ID_92910705bc1d77b67f40f28e31d8d490a08246107f7ad7a2b9b20d2efaa3bfd6d895fd51da1f333bea5424e3fa7c6a7c64b58253a4094a6285470dee005728c1,2022-04,1,9,5,1,35
ID_9ce9faa09221d4a7941d9535766e61ae9fd43dc0f9e3fbae30098e7e500c5c4d0311378bfc17b006d3e5728fabb6a2574eaf9c22e61e740d199188e06b7ab5e9,2022-08,0,5,10,1,40
ID_a134e2cf447313127b0ac7742886e9dc4352fb107c5a1c0c5b15263c0d8d075b15367c6733c2748bee822735b5f819b4f5d3b0a9d27a2107fe9dc0afa0557869,2022-09,0,10,13,1,33
ID_abe6e4e5ead2ea5927a5078452a474bacb963d510c5654d92b635a9af64710284f729d961df4910d7cc3bd1d3f21f71a8d13660a1ef6f216b5339c5355f1d504,2022-05,0,16,11,1,38
ID_ae410d9b0f1e394a7bb92c2df95308a79375d98cf504b3b95d06c2fe5f7a173abd4675a2ab4138b5fb81928d562ee3f3ae3a86ae1576a1195e8154d9abb666ba,2022-04,0,9,10,1,31
ID_db8b1dc1454976b56ff6bc959c07d7cac9dc5e308cdaa35a6d979d6880dfe7fccb3f3144e6719050a7ca043335097b96dcd7d17eb0ca7025bf583c14bb5670d6,2022-08,0,11,16,1,46
ID_df7c1c09d4e78af2d16053f7acd68d92e2be59005e028649455505f868cbf4d5aaeda84cb7fbb51bafc801605fe6ad4aad3490b8dd2ab43d2816535d7e8ebb4f,2022-09,0,12,9,1,23
ID_e26577935760f998ef48ecd77701a6f333d010d050926800e75a2d1c170a9314b10a428b23e5746eefd84636bc7ee196ff96f31dc67dc1ed7853932972be1803,2022-08,1,11,12,1,24
ID_f361df7f12a89bc38ff742c147003da2aa9eb6478316301a389fec5fa49f1b3d68e3c7bca9e3b998f59dc2909c35eb12d56023ff4b4d1348fcd34396fbb11e2e,2022-04,0,14,9,1,52
ID_f6666623bd24a205d5bc8e0e31799ee8467bf7e4dd3e22cd015811d0cae49f96b8af67d4e67d5906a1b8238c7d6ccf0d436529ea105c824981ccba16cc056c3e,2022-09,1,6,8,1,40
ID_f81b0b2b08a38dd11382bad21dc4457bb5ab014f3be10d05903a81fc699aa940e46020b6c98aa5420e1ab798d684be7638f616353a6ea5ebc24778e7fc192014,2022-09,0,13,10,1,35
ID_1275b50285c842574f2cabdbb644110fac8e69af57c6bb3f1470e50afeecd443ed56edf1e0239b857f9eae0bdc7c7cc7c6a030ab07262556e305f2a20906a00c,2022-09,0,18,19,1,54
ID_18a3e134f58462feb87becad2c46dc78308a863678d5d512e5be3aa2580ae102b2a2e6bb03db38560ec2efee641cf3501d608f0839b7ab0b4b22b46b48770778,2022-09,1,15,18,1,43
ID_1a4c066363d68a052144fb84e6f8b25f14fcf2a40526e1f702b2b9ff731d6cb4d09683f3d60b123a7c6ce2507bb43ec2bcff6adfcb035deae8ed6325801aa37d,2022-08,0,1,4,1,28
ID_1d87428db1e6fb947dc9b999f74e1360d7f8d8606a8083d0592b45fa0db6c689ee8e60a4e6970185fdfcdc03e7513ed12b7ac0493659214ddd33f8707c7f8754,2022-08,1,3,9,7,63
ID_22c31325e3740d46e2a090903c295d9f0c7914911b2527200ef8fcd1dc25bdf058bd90989b3fec87d9862a12b1d2dbbb792a37fcfd887a833e13a3f449d43f47,2022-08,0,4,7,1,31
ID_2556b26e9ee1994d4a7f256fa1271f5309a35ebd69ec560de8a041205e2792670f0ecd1e37f35fa25c87f94b1ee13b71451360bac80c52fb9b463ce6d95f1013,2022-08,0,15,10,1,32
ID_36e96ff93aee0241f5e106ff266e4cca4f9205747675e8c6450d93a8f8c609822b5ea1bd9f3f7bd3055cc2b23fb0376efc91adaee355b38220b5273ff6ccf8b7,2022-08,0,10,4,1,20
ID_3b9d7db2a6d2b84cb5a8bf11ee6f4c93f3ba7376601dd18fec507ce6420461e6bc057ed40a65e0a067aeb73ed0ee27330a5315a550586f89d76d633763275203,2022-05,1,3,5,7,67
ID_48cc28830a7519af30a280038cc0ae793873dd7dded9df364cde5b88f39a0d132da6db73782e83e61918999855dbe0476c74a5b5f5e69cd09dfe8f1345e8f533,2022-06,0,6,5,1,27
ID_4e7df5342eb60277c6311d1198d3ddf678cdf3b51d6cf4ccd15d2ba428aa265337d0ae7b002be20b3de2d911e720a8d3d5e127a4fd68d20b987bbfa84af28ef0,2022-06,0,3,7,7,57
ID_4f6581d30ddccb8f69dfa4c10eb7b4cf850e1640c6c56ee5cdbb5322f7dfc6996a90c1ec361a0619438b8cdae7246eb3b1851e4223107221e676bf57e4616f09,2022-07,1,14,9,1,30
ID_54d68f547a56a5c9aa497c7e822f89101019102fff49921009b0f2d6a3cba72d83fcd051cb403bba9733d7597bdbc450589297681799d3d7d11411543a85ab00,2022-09,0,16,10,1,33
ID_5638787ff1f6adc0299c54a777f46e48d1e23cccb65e2581d73a793cb72558e4948755eefffcca90cbbce72e0ae1d137d2ecb039d728573f34ed30fafbaea9f1,2022-08,0,9,14,1,38
ID_56cf5f52c63bd27ae06c06b4ae400cbfa55f4087a93bdfaec51f80d37d56b9b919b3dae8de3d67819d611f8a4973152c20953923b7dd9ece8e6c427cef9e3eb1,2022-09,1,6,5,1,43
ID_586c3e31bb019e6cd56745feb30daa1757506d2e8ee2dc0a7f4121f0ff8bc675e262ceef752106f792ad7c276e18c6f9c3bf565f42d12c9706d60ef46bcee17d,2022-07,0,11,5,0,24
ID_609c76ca68acd8dd5ea93b90e5e0069a9ff48c38835270fcbdb8c79b270e80d5be3c0d38cdce93a7ecb38f8cf3ce8873f5a988cef3d0547f1383635cca10984d,2022-08,0,16,4,1,40
ID_69597d42eaaa4df7622425ec328688be1700f4199cbf0154f89b41e13cd641ac0e5ebe83bd1fc835f3a35ac8713602fb0d251a7b4966274fa6c5029b81bcd0f5,2022-05,0,12,4,1,41
ID_70f13776a0ce83f9d85a8d1a5235dc9c8153128f8a95368aa0288635c24a5a28b55a85b7c8a959473f6999c5a25e59ec348306bb285ae141d9e0e23b8753288a,2022-08,0,14,12,7,54
ID_7839cf3ababb5943bc9fa96f7c1dd10f67dfbfd29d457246ec3029faabd80d7772cf277ebe96bd723297382187678adee1eb73812ca29284da60999710efcd21,2022-08,0,15,5,1,24
ID_7927a3f094cdf0e6823f499440b79814b9acbf13f1671023cde3c2d8eda319ac128f80b645499868768df8469ccb2767c89f707d202158535959bc330c73a97f,2022-08,1,11,7,1,38
ID_7f3decce5a00d29b7f0f640cd91e94965f02dfcb3aa98baea20054932d18d71452402ca967fcacc213ec046c30e74078170d573b57bde1a4c657f79e53d0d5fe,2022-08,0,15,17,1,34
ID_84247127f6a36ceed6b635f0aab4edff7b8dc5599a7149c48d50efc5f32717129b75616e264356d01c2d2226119a8c9678aacd5c5a68f61b2b149cfc87730e02,2022-09,0,8,16,1,45
ID_93fac46295f28c6c1cd906db98f83f5d099b475a565855e3011697874cfe705c51077a1840a989e45a0449a783daa693b887703ec40c46373bb4fd12063d569b,2022-08,0,11,15,1,37
ID_9d481ce3cb6e13635fce383c130458eb87c683ef5dc761da37e4676743ac1a993e672fcc1203826432e1f9a32ec5592928b16232ce1715858655a87e9d21943f,2022-06,0,16,7,1,29
ID_9f8eb88c01989ac427c6f3478b96228657e43cf5bf9a518b08250e496ea7e02d397a6ed4cd809fda080741f5f8fe68b4b4f9988f7c8e59c11667f83be4180940,2022-09,1,13,10,1,44
ID_a192c295620de7af98042922e80a46410c4a885e57c4b9bdcaece2483c345e53c84f527f37e90df161a7c092b27b6ec077a69fe818acd7ecc26f6999c6296b6d,2022-08,1,5,6,7,58
ID_a1c1feb126ed3d7cd5e2e492a4f4ed8d6774e7440a60096ed88ac17ff9d02d230a69ee5473319ac30f967143db07535473706dcb07b5c87bdfb1ab51fa9e7f79,2022-08,1,6,3,1,36
ID_a2451c537f7717f858d102b9c7a87c0c3936ddf723bfc7ebd41a9c43a1039820a57f7b9748c651b71071b1d6c6a23b4d88336ab7575ff62cae6ef52bd826b260,2022-08,1,13,7,1,25
ID_a3279c8de58e00eac2d64ce7139ac11dc6e90eaa73cb2f3320511183c18d2ed1780171f90cd17f5141397a4327dabc1dac079063684bfaef9b5a652b2b397844,2022-09,1,14,7,1,26
ID_b30c2dcb1ac290fbb4f25b8afadc01e0b2f08eba044516aeef454f1453235f1d17ba8a3f97e3d9be35d829bd298629910619ab0e924ff674e9d20e17ef980e9a,2022-07,1,8,11,1,43
ID_bd31ed2683a8b28b8ac9d78b562e8cc4cfc9d314c12b87997af12b6e1e27ebf99aa07c3c77b78fc72e7fac8f0fd961a8db40faf09577437f01ec5c364a2fcd56,2022-07,0,7,12,1,32
ID_c35f4c3b5de3feafe316795c297f71c58ad0576be7ee1c2af0583f1f43f6486ccdfa5c47b2c33f51aca9d41734656744b8e360d6c4aca1ba9b3e54e0ce236e00,2022-04,0,15,6,1,31
ID_c9bf041686a5f68e77bd99f244fdab935237e5c1f9f5a3676b2a1339a14a3d00560b3942ad16957cf34584d36f760054e8dfe792186ac94bc839e9332307c934,2022-08,0,15,12,1,28
ID_cc97b0b94c85f269c9ba5cb7ec111b67a53c2b20e4c7c0a7fbde67efc3c1b0e2da31f0b4990e75aa5ba48bfcc88cf043eab94172b852fe4ca0d9b91a5c47cb12,2022-07,1,14,7,1,39
ID_cd2f715a3fcc4ebb0581130140c0691406d2f072cc7418d7d8b5859080a53f426dee3ede179e1c4b8ecdeb07120eb8ac40f15b0fa87d921747dd322984aaa1f6,2022-08,0,15,7,1,36
ID_ceb639bf870ada058abec463e488ffeec1a4c8bd840f1e29653c17fd6ea3f4a16a55b4a0b44869bbd243e622246ef3680afb3aebd6f8f5260f897e710312f630,2022-08,1,6,4,1,31
ID_d49c9112d99a3d6d8eaf44658e49820e9913347ced7c341964c80beb98066b5a41ddcf828a85b72b7114bdeb43bd6624f0163fa2a7e2c1b07097f763d4d172e1,2022-09,1,9,8,4,46
ID_d78cd7ee44ec3b97daca8016c1ffc5cb93ac2d3f8e6a4b1bfe70c266a6e5ebc325d11d383df2a33b3f9b8d40d90ed6074115e5c9114b321fc3e5f5ded06dd651,2022-08,1,14,11,7,48
ID_e093ebf4900fe439e6101918c3177a6056e5f3d803defeaaf9972005068013d528c20e4abb6737b759b26bf60aa22f6c6f10f0f26db2f8a4024f2b263603e348,2022-07,1,8,9,1,24
ID_e3312d1cca166cc70d7eedf05de47fa9456b5e227688a28dd59b6758ae83eab8944ec96d727ff952094e0dfdf2a7e2279554c7180b8270b0c6b13a57a270de0b,2022-09,0,12,9,1,23
ID_eaf3fce9e908bfc463d41aa17e53aeb87ec4b236cb3eed8bb046c081ba48f5250d5f682acf138edbb369049dc95652045b6984326ab9924165c7bb76f0edb0df,2022-09,1,14,13,1,35
ID_f3a6015346ff5426e7d439cb488837494e0f5ec50456f2d5f946e4f35d28998cb33f2ba57b2a7114945f99f8674a9915a5371cff29262e738bb1ac9f1d8c787e,2022-09,1,6,7,4,70
ID_f62381e196013d19850e9c7f6f2df727f828b3230b1fb2bafafb06fb5f256f2a144dce5fcf03f5e11e1c03fc58ad73a46bf333198b9f6e2b7be2285c27f27d2c,2022-09,0,7,9,1,23
ID_fa0d58cbb2f2474f55105932bad8de5afd8fbdd1657bb7a5a7125d76157f2ee41d09af69fc06ce2c4847db6266e1ce2ae9e336e3297269b8b34ab7e2c15ccbc3,2022-08,0,7,5,1,54
ID_00f10766ea14a42ea1b2ae3995dbb84da043f98afae011c32b1e97b83342c7978b78bafb5780849ba32c76a9a0b30889a2c48af2df1b7869ce3cd44e21b3b810,2022-09,0,8,8,1,54
ID_04196305c62e713a0fc03f36b823aa6c97228c0418131588c0b3b8765c65efd7cf3da3f32adceb5eb9896301068046d57f27edf59a07b99361c498c9ec7cf17b,2022-09,0,8,6,1,28
ID_0fd0de473db6d7abe3dc0b38e29c2d3671858e7c95a4140ac059b37bf105e509eeb35c917d049bdf3ee66b84bb336e78594039111b96e9d62b2684c0b174fa1f,2022-08,1,15,15,1,47
ID_1cc429357c2509a19301c47a1cfbd11d620c84f197ac2fc530a9fda129d054d4c4090977a37b7fd38223443489b239b12eee0421aff2f62d6a429a34fa027e4c,2022-09,1,12,9,1,36
ID_259da0d148701acd0d4001f0d87a8d473da595be615e112059780fc9ba57348bfaebfba991c893cd8a436d9f78af12f03476e889ea2ba968016ee1b2645b55f1,2022-04,0,11,6,1,47
ID_2f3676f0ef3122c91c2813907c7f18b8ae747d3caa902dbb0ecb37a51454573fce5b5aa82c5b3969f459848cfc05be9017dad20fe7d218f4b8f34edc10b57f2c,2022-08,0,8,11,1,28
ID_33298148a392690aeff03650cc5b9d70623cc67cf3e819ef8838b79acdf4ace95847c1ef6031ba77f536c5219e4e8abb444b8603fc1a0e853482aaf8407d85ed,2022-06,0,16,10,1,33
ID_378d5d3219fbd3cbcfeb2c40c7c77448008e303ea21ce82607db9501457832b3c40ace372ffd4ccef467d8148a6bf65907a5227cb3dbc094893e5fde547d9efc,2022-09,1,7,6,1,24
ID_37d9fa420f8ef74ad92885e2577af373ce4b773f638406963fa3c04a01fa0c55e2e2af754f49035424426a6c5ecb80c9fa860375d41007273d7b0a5b5eefa50e,2022-08,0,8,5,1,34
ID_3a1af40aafdf151bfa160979ad138f09fba237af85ba54283f3590ab21f921c0261f0dcfb17aba28aca4aa37099971b86dbe3a82f57af6dcc8077899e6a33198,2022-08,0,6,4,1,23
ID_46ee8871e7a923bf96cbf9a281f8d00ac8873befbc905e7819d13ccec6776e32ecf587811a263e23bea8089a9c79802c5f39a679d51bc1a0627fe92916a70ab9,2022-08,0,15,11,1,30
ID_4dfda6cff2e129a42ac0939d366599f49566e4b6236b4f352876560972c59711d8576754b5b07c04694a47300e0ab81a83ac4366a115e70c01af85a7a1a6b01f,2022-08,0,16,8,1,36
ID_57636e5884d291f700321208cb624f9ff142fcbd3767d79b7889dd35a680bc8bd31e47dad65d64db2a6d03d35216bc093291ed57b2a9dbd0a39156ecd5168f7e,2022-09,0,6,16,1,21
ID_5b7f78c663a2f309cdaebe2a7623cfec7c2b682c16a419466270e807a61c81aa6e0ec96a7c4a94af24069fefea9c166052321b9f6099d65da5239a621afef29e,2022-06,0,15,9,1,32
ID_6737eb8dc556ea3d06a6fa1b8810f0f26120fd3b09b59ba5c2c06205238cf3727bf59b7d5c5b32a9c99894a28727b14fa3774732db005a7825433eb60530ea95,2022-08,0,12,8,1,43
ID_687625d31a3958487b7d5dad779c0f7edb8c77d8c61dbeb30b4cc8a9cf158ace43d35dc4f0f227d5771ac264a75ebcbf4c9c3cfdfa3867ea2acb1eb35f52d5be,2022-04,0,9,9,7,59
ID_68b76dcbaa24551a0d84f987025e169414e53b9304960f0c3cfad61da42722e7bf0a46814d9e5b8a97d6d876ec35174c3cbdb6abceaf2d9e71c8da4736d04351,2022-05,0,13,6,1,33
ID_6a9fcbbe63b3b4a66c089239cf4675c3c300874cdbde089d314ab2f1f93b4b284ef80f3942a209736b4da6e82b04251cdc60a28d46cdf34a091f0be8fe0d414c,2022-08,1,14,8,1,20
ID_6b2b9daf585f0f82954f19b4638701783f73f5d36811f65d4287ec8f953d6047b94d619adb7ffc6b37e917808b3b7a1268401a28c0fd0ce8509d22fca7badb12,2022-05,0,10,9,1,27
ID_6d08c1be066ecd654931f07d5fb8da87041eb2a80655ae55c9cfa5a9cc1407ff380d9c7b01b5e10cd88ecf32a24f87167a2efb56e749d11bb142f0dcfece6ae0,2022-07,0,9,14,1,41
ID_75b9f0bb4a919cdff915482839e08080a736b6337b75a8a1e5200b64de53d6eb327845217984a34ed682925d23430a2f7edb6efc1c0ae0e8753319d631ef8a78,2022-08,0,13,8,1,19
ID_79eea891cab25358fbdb8030c7882f998a6311d51010ec684def99d2f4e627267ef12649a9ee78d33ac91257a949a3b1df90db744599293f698d5eb201d45c3e,2022-06,0,6,3,1,23
ID_805f9c12f690acd0658764d9b3b81d909c9a169a137a893b33f6cdf56269e2c883b57d64db851f48dfd79beb31c77c4a36c681d04e2c6ccfc18e4424ecab1860,2022-07,1,7,9,1,38
ID_81b3331ac2519086f377c30ced60d3d8c1acae5aae6812f6409ada92f2fd4170ae0ab5379f7bd4f8013bcf72917c65e2c82388dbe7b629aac92e98733d13e9ad,2022-08,0,8,10,1,26
ID_81eddc32f50f42f6b56f911744daa6e2261fc3af47589bdb62a09a675f3d18287ba4e35c906fe6f107c41cf7f39978b23c2369b102372d10ae5f85d9f2bd77f1,2022-09,0,14,5,1,25
ID_82f0c7c42c84260fdc16ff187a54b44a14ee83f34844ca20d6556af3d3ad2c264fe79f7814e60aa836ecca37d683f0e4602b0aca7780e59e684e905e164f720a,2022-08,0,14,10,1,43
ID_86a29286d0bc566f6e26140e22632376decd51cb7c9c4af643f621fcf330400ce7d764bed1e55de05b1b08275d968268fa4551da3faa84b3b4d666ae6cfdb399,2022-09,0,12,17,1,50
ID_8e3870d613484a582612c9ca935f9067202e2fd9a963379e02296c69ad663bfc2ce537a23b163b41f6c45cacb36c84a2117c2728ffb9137a96a352b3b6c60104,2022-09,0,14,16,1,43
ID_8f68d6605e1b29baf4a3e38121d7d09dae9dae9a930bbb19ed46263aa931e4a17d26e8746fe10e3a3e05e067438cf59f8b7035109e0c616190364ada230b26ba,2022-08,1,14,11,1,22
ID_949b6704a389d1083b6b9efed3503b621ff14569f2762e8565b80d8016fa70bd4125b7495bd0d3ed613b024512f6b02e5a7f89e67f3795bcba6eb7819b889966,2022-08,0,12,17,1,45
ID_a6b6e9607cf6fac7868d8887efb0623396581e9f9f1c5b237d97c152484123766c9e8818bc50d902f8e153270d2f062a98c83a1d4e8b55f8d0dec08082748fae,2022-08,0,13,8,1,41
ID_b34f35206d019b293ee9271fe0f864d02075fa28f09b20a19e2dbbe433290d6aa6178644bb0420328069fe0620312754ed2cb727a830e9ed8fd9fb3289bb51a7,2022-08,0,6,8,3,57
ID_ba152c20578168bcb002bfd837eb3f20e860d3497b0691f055363078d5a26bdb3380a5cef5e166db8d8257535c3c5a0b9f48792aef3cc98d904d2cd71cdcaea8,2022-09,0,18,12,1,41
ID_bc933d3aa2252890deb70c735c0e044911311566a70f8efde52d9e0a4887cb65c23b45b3c9a2445a0336e7c4e4ade7dec88d9c03acbf33b0b790997f5e33a368,2022-09,1,10,10,1,32
ID_ccc505684c0c3c0d0aab1e8883665aa5586b6388568e4f1b7dddce11534b8954fa52c841b17dba9deff6bb3db389bb9ee4611625ffcb6be4d62d6be8b2aae596,2022-09,1,6,13,1,21
ID_cdb7f33bc0e8b2d35add182ae790a7fba4d88f53668e6161d30703bf3c5a134412196424aab49c1f292606f424f5cb2fa9a6c51cc70c33c8e420441599a4266c,2022-09,0,7,9,1,27
ID_e1643e7f878cbf67cc95be6c052a4361ac810cff39564c4aa49fd0b952ca46f0ade406cd84ddfc15b434b1f79d00edc29dfaf29f3717a04cf08266c926a368f9,2022-07,1,4,7,1,49
ID_ebf97f1aaedb9c3c98d9d1c8766e7c56f2b4a4750bc07941d9b1f9f7e6210969e86ab9f5921a347842b841b9ea557d0ad5a200b7e85f57fd2161e6b39d54bf21,2022-08,1,15,5,1,35
ID_f08a859ee743eb7d4fb8a6d3787f4f832d1b83473d63f0bd7be392820ad4ce154cf87c1a31a7ac9773d79988f07db41336ddaaef45b1044a36afa2e48d4ddc63,2022-07,0,8,13,1,36
ID_f75500530e719d6436501426f5b60615cfe18d388213c242a8956bd7daee7ab9174e2376fff1894544c53eddfe3d296c7b69c439a9e1250ae6c93665a336dbd4,2022-08,0,15,18,1,43
ID_387132d49d143b6d8642bc7c6c9499b667e7f44e015bc4b90e490e2191b2eeb35ee5dcbc91d1e2a9d9b6d8f9803086b91f5e0cd68677fc966861476eee5efe1e,2022-08,0,8,7,1,23
ID_38e661e994dc341cbc03383e3ef76011198c15b6d549f634adddf760e6f782bb062a77157fb6d4545e3614786bdf036f59cad5db1d5d34012eb07ea5d340b1f3,2022-07,1,3,6,1,41
ID_395e8d8e4587e35714aa85c49979fc148aac4b64ab8eb7ac99729c8519904713f2ba2e87d768ba65ff65e48079f22052e5d0fca36b8de9653293dcf3eb9a482e,2022-09,0,16,15,1,44
ID_3a3b6786da72973503090197271d24e2073bf3377f588271dd5387121dbdaa083dc43d2b6cccf5540e728d66323a883f28765c35f2ae03babf8fe3be4b567a83,2022-08,1,15,9,1,30
ID_44f045a0580e983f0a3b666d6ba5ddba45d95ee526050e02424f575a9fdf394f8e1616aebabfda00892ac5f6d8f3bf7690595526b5f3267de888e59247393862,2022-09,1,9,9,1,26
ID_48efc749583d9e1eeec5e93bae5fe75a54d54e2c6aad22266a1800b6b031334d4f275bf39cc5b036bc577619292e8028be1190d5fe9e6c71c981010b30e9380a,2022-09,1,14,15,1,34
ID_4a6f7b3e684860c7eea8890c751262960f9b944a7ea344306f498c2ccb0508d7c92241b7cba320ed0fbfbe62e64d2902fce1315cf9559e3202766bd2da50ebb2,2022-08,0,15,8,1,27
ID_542f3ed299601504c0e1b0a727466ddfd72b13d52b76a174f03f932939c7d4bb722687c1ab633e874fef17271bbe2f95b34fa773a7e8d60b78e528f84976cd08,2022-08,1,13,12,1,38
ID_5930cb81e1382e72dd7ff731eb6576a8da04927a412db6d69e1873dfc274576b684ecdb4ae4372f3367ce18f166451a0267e8b6edee129d90cc72be5aad1f8c0,2022-09,1,16,12,1,31
ID_59b85937da42d9eead7b2ec00400a6186c83c7377b211df2f4c6ab063c384cbc6b4c0d1216e1e38b345fc801451d3d94a1c9e3f32844b132a19d5a15dbde09a9,2022-07,0,17,7,1,36
ID_5e2e4d89b5b4c4cdd32d212eb50ad348bc2f2a48384abb4f162aaa775dcc1fc0332c6cedcf8024d4dae30e4e667280f517deafbb7daeefd577c723f74396701c,2022-08,0,14,9,1,37
ID_5ed7c1f7dde084e29d1fc7aed8e7e6f77876dd73b3f66e651ddf00e0aef554fb9c57a8f4644236176618ec1714846ef7de1fe4c335acdb7380f71d7e6efbefa0,2022-06,0,15,14,1,25
ID_638f5b6d1e2154249eee4cb1d5f3c2653f2454dcff2aae1508bab7654a498d7247d3497dde2bd3ff3ac48ed82f7d6ceaa31c4163694013495d7da938763148c1,2022-05,1,3,5,1,59
ID_65eff4291c898b2ef7eefe64bed422229bb83bef92e2a4c0208ec2021b37ae070c2dd631ae433ca2eaa5795668725c69bd4ab79a580379d5ddcb2003eb1b40d7,2022-07,1,13,9,1,30
ID_6fc695b748d393ef9d787090dc1aac770e3a1a9b8fb2506163faf7f8e1f9f6fc5fb9007ce9a4fa80caa5bcb7f8730aed4df7945845ee05ba9c957439664089c4,2022-08,1,9,10,1,30
ID_73068fe06a22c736ceaa44a9d4c8b8c2796b24cffa2df8023ef6004e8b5fe5544d24acafcdfa861b63fc3283e8aa21ff1b11aab46f965ff9d306bece0f8e4c77,2022-08,0,6,5,1,28
ID_7671a9de90b565b699556c70f693a3340545dceca61efb5facf4444ece1223362aa6184474a5c3fa158f39f0845928a24662cf420beff3635a491fe577b36180,2022-08,1,7,13,1,40
ID_781a16b8192c011b733b7d10af7a2a9446b24c13cdd708c13644c75dcddbd1f186f349f7340d9ff121c7f5622250cf4fa6164c58a20ac8f94809f534fbd32cb6,2022-04,0,14,7,1,43
ID_7a4b3e2fd34ca06c13ed9f917c1104af3e5a3b35a56d12b9ade14949b73a63eb91f8c4278d915f9f7212bbe0ea1e13229f129a85fbdf468f8b0ed1e58b2bca45,2022-09,1,12,17,1,32
ID_820af3ff79765d9e69d2e4c2c230e6f6c8a7e42598e9a91928b2088bab35950218b16579205b8d510b3c794b9fcb3654f5a32cb6ff53655075c1803611a13408,2022-07,0,8,6,1,26
ID_8ae3592539e2f31650516c673ae2d4d762c3a749bf3445b807309b8b78f3a6615ae64255479e21fce5c7ea05e52999e4e1f947587c153eec29af6ec375e7deb7,2022-07,0,15,13,1,32
ID_8bedf4e4e270fabe941d227351664c501588ec16843f04ca00881386eb0cc4b33f24585d4ab8182c0d7e7317821db7a2a0b1b66ff39fc7f48ebececc83359674,2022-08,1,7,7,1,32
ID_8cc2748bf2ee4b652b6ddaac737f4e0ee1b6c10c7d2055435349c340e678690ef948d53cea1edac5103877c66ca1ae4998a2f7a7e7d39d3ca4fd1c69f1c1c1b6,2022-09,0,13,4,1,24
ID_8cff02784f9844a72a770fc5c28da58bec498f1c21093ea86055765f0d47c03053a589fa6f1aed3fce2ad424bdd5ccc2f261f89f40da1557592ad1177d318e04,2022-08,0,7,13,1,35
ID_8d997a597d50ed27898b1064ed708e5a64d8444660e694f34a82eb5147180cd66941494cffd74f391beaf8ade488d3c3789ce9d15db8ebd67c861fda02e8c376,2022-08,0,12,8,1,27
ID_95d6752cf6fd87650d088599d7c5ce541ee3f86a2e6d3c52175b99f8b5d2ef593231d83801fd82ee8ddb8057f06b57dbc7a0d78f0f6cd4d6236074bdfd6a17de,2022-08,0,6,7,1,23
ID_9c9c72776993999b792a19a884d4166b2e81d53fcce422f74f904ca5e5082959eaa24db795a220ec043324ac8d87ed263ad34a36e4649a6a116ce957faa66a49,2022-08,0,12,6,1,37
ID_9d5fe323c18ad0e5c6123728eba1745c30c2a2dcd0a2e580b1217f1cb518ba9324becb31a3af00a834e8022fe2d703bc0573e9db32c38b8a0b3a63a0dbd55ba2,2022-07,0,8,6,1,28
ID_9ee824cbcdc91be53018bbd40c6f35b50e58c970cdd9b9405451de0333a387da1d55eee488bd969d934b82b28c9372ce99b09623129048389bda54e299716611,2022-08,1,6,7,1,31
ID_a8af53ea2d499211f3cd9ade7839fca3e77d2724bc1935b5055b64ae65a97b19f30702208ab1a0c83d7e716804c2acc88e960fb9b19af4a17f84aaa29cdb27cd,2022-08,0,5,7,7,70
ID_af17d475115d9afe57dc7f6a2fae7400a51335270942635feac59697a3f9ae14d219ea4f8c7bdffc801f09be1d4eaad5971a04b237232567fb213a6d29523db9,2022-08,0,6,6,1,41
ID_c39a5dc1a9589ecf117c29215579c7674ea464ca1b819d5c93aeb1b4709fc628757644ccfcae062ff609436380b589077d12d2a30a61b2e0cd858ff6f7be7261,2022-08,0,18,14,1,45
ID_c5ba0551f48277fdbf6bf3d4db4413c0fa4f9c4c9011919fdf5a3a22bd538e331be05588b4e73bc95952affc174dbee9b215aa9116286bb59304833c0cfae5e6,2022-09,0,15,11,1,34
ID_c7d0345fed3fce63aed0f0871b4ad11c959e02bb48b5585b80597531a6d35c407e53ba96260ccdc00bccb704d1b1fae557b2e6dbb590097fa8d5d33c560087c5,2022-07,0,6,6,1,25
ID_d3bf9a696a8a6891e99fbc79232cd05a805a4835076e78140d3bcb16c35ffba371dab5a92591e4605f7fbd6567a368e50c5b9162e8314b65b475463df7abd90a,2022-07,1,17,8,1,37
